5831.338080000003,42
4682.626680000002,34
3660.2219600000017,26
2961.734920000002,22
2478.0922800000017,18
1894.7494800000013,14
1106.7762000000005,9
776.0698000000004,7
744.3464000000001,6
642.3585599999999,5
819.6982799999998,7
894.2908399999999,6
7951.2806000000055,56
9435.290080000008,68
4956.345680000002,35
4178.361160000002,30
3286.8646400000016,25
3131.3977200000018,23
2635.910680000002,19
1706.4592400000013,13
1238.8101200000006,11
983.8404800000005,9
1064.7635600000003,8
785.9408800000001,6
771.3713599999999,6
990.2240399999998,7
8926.453120000007,63
11945.87448000001,84
6894.362240000004,50
4212.472240000002,31
3761.3475200000025,28
2784.7122800000016,21
2630.9397200000017,19
1660.6439600000012,12
1144.7458800000004,9
1040.6819600000003,8
938.06852,7
809.9237999999999,6
978.2695199999998,7
931.2268799999999,7
12569.452240000008,89
13499.70836000001,96
7161.737280000004,50
6305.5054800000025,45
5119.331960000001,37
3932.6696800000022,29
3473.424040000002,26
2540.680800000002,19
1900.7006000000013,15
1599.4422800000011,12
1138.9483200000006,11
1113.7926800000002,8
971.8557999999999,7
1031.16228,8
11720.953240000008,83
13427.704520000012,95
