110.31977777777779,20.02088888888889
110.232,20.05
110.312,19.996
110.038,19.8
110.31,19.944
110.544,19.696
110.28622222222222,20.00511111111111
110.69,19.716
110.388,19.884
110.072,20.01
109.928,19.792
110.098,19.86
110.266,19.988
110.2,20.012
110.34466666666667,20.02752380952381
110.36266666666667,19.988333333333333
110.30525,20.00325
110.382,19.704
110.3028,20.017799999999998
110.3405,20.0455
110.368,20.027
109.928,19.874
109.52,19.61
109.91,20.03
109.868,19.644
110.55,19.914
109.576,19.634
109.458,19.668
110.714,19.654
109.96,19.922
110.514,19.846
110.128,19.968
109.706,19.634
110.304,19.746
110.646,19.642
110.328,19.694
109.86,19.872
110.33009523809524,20.025523809523808
109.492,19.866
110.42,20.018
109.504,19.63
110.28,19.992
110.462,19.937
110.411,20.029
109.764,19.682
109.564,19.754
110.34066666666668,19.9955
110.2,19.668
110.36460000000001,20.005200000000002
109.65,19.898
