3897.3870799999986,27
3108.3241599999997,23
2381.538759999999,18
1965.600559999999,14
1614.5557399999993,12
1235.3897399999996,9
737.5432999999996,6
556.5902199999998,5
395.02996000000013,5
382.44467999999983,4
611.9507399999997,4
500.9480599999999,4
5306.009279999998,37
6420.054139999997,45
3318.4074199999986,24
2802.8708999999985,20
2176.0952399999987,15
2074.413599999999,15
1736.9273399999993,13
1139.0972399999996,8
769.6003599999995,7
615.0232399999998,6
677.5833599999997,5
484.0267399999996,4
478.9359999999997,3
650.6514199999997,5
6022.672459999996,42
8122.776379999997,56
4636.642919999998,33
2803.966919999999,21
2463.8214599999988,19
1820.9804999999992,13
1734.7522799999995,13
985.0496799999996,7
777.5567399999996,6
593.42644,6
642.8309799999997,5
447.92549999999994,4
637.4443599999995,5
507.80313999999964,5
8335.511219999997,59
9099.258019999997,63
4734.271839999997,34
4272.075739999999,30
3401.6444799999986,24
2536.077639999999,19
2244.003819999999,16
1715.570239999999,13
1278.0775999999994,9
858.4008399999998,8
727.9292199999995,6
634.5538599999999,6
702.4673599999996,5
642.0225799999997,6
8002.524239999998,55
9169.056259999998,63
