5723.132880000005,42
4689.124480000003,34
3623.8307200000013,27
2930.3393200000023,22
2431.7980800000014,18
1800.9213600000014,15
1116.5574000000006,9
776.0698000000004,7
744.3464000000001,6
642.3585599999999,5
862.6427999999999,6
894.2908399999999,6
7895.337120000006,56
9435.290080000008,68
4956.345680000002,35
4136.092720000002,30
3286.8646400000016,25
3111.430320000002,23
2635.910680000002,19
1706.4592400000013,13
1219.6707200000008,11
983.8404800000005,9
1064.7635600000003,8
785.9408800000001,6
771.3713599999999,6
990.2240399999998,7
8926.453120000007,63
11896.07976000001,85
6888.384800000004,49
4212.472240000002,31
3761.3475200000025,28
2764.7448800000016,21
2630.9397200000017,19
1462.9023600000007,13
1144.7458800000004,9
1040.6819600000003,8
938.06852,7
883.1873999999999,6
978.2695199999998,7
931.2268799999999,7
12583.23304000001,89
13480.56896000001,96
7161.737280000004,50
6305.5054800000025,45
5099.364560000003,37
3907.4678800000024,29
3473.424040000002,26
2540.680800000002,19
1900.7006000000013,15
1599.4422800000011,12
1166.3586800000005,9
1113.7926800000002,8
971.8557999999999,7
1031.16228,8
11720.953240000008,83
13427.704520000012,95
