52040.0,15325.0
51995.0,15303.0
52053.0,15339.75
52029.0,15313.0
52049.25,15329.75
51994.0,15376.0
52027.0,15302.0
52069.666666666664,15335.333333333334
52036.2,15336.0
52030.0,15361.0
52024.166666666664,15341.5
51987,15331
52036.0,15319.0
51979.0,15289.0
51987.0,15340.0
52042.857142857145,15319.57142857143
52056.5,15356.0
52026.0,15319.0
52049.28571428572,15326.57142857143
52037.75,15330.333333333334
52043.38461538462,15329.0
52060.0,15328.0
52058.0,15335.5
52027.666666666664,15348.333333333334
52017.0,15320.0
52045.0,15346.5
52042.444444444445,15337.666666666666
52042.42857142857,15332.57142857143
52042.5,15344.5
51988.0,15286.0
52037.25,15351.5
52010.0,15343.0
52036.0,15299.0
52037.5,15311.5
52020.0,15334.666666666666
52014.0,15325.0
52072.0,15315.666666666666
52076.0,15306.0
52049.5,15350.5
52050,15291
52033.5,15326.7
52029.5,15341.25
52028.4,15336.5
52000.0,15336.0
52054.666666666664,15327.666666666666
51977.0,15286.0
52023.0,15358.0
52037.375,15345.25
52052.0,15333.75
52000.0,15326.0
