103.99,30.606
104.0745,30.703
104.13933333333333,30.67066666666667
104.1048,30.6688
104.05533333333332,30.69666666666667
104.074,30.618
104.08771428571428,30.660857142857143
104.101,30.656599999999997
103.956,30.576
104.02,30.686
103.988,30.752
104.152,30.612
104.06,30.722
104.117,30.655
104.116,30.671
103.976,30.572
104.05646153846153,30.674307692307693
104.10533333333333,30.68133333333333
104.068,30.696
104.054,30.604
104.034,30.64
104.099,30.701
104.05,30.632
104.097,30.648
104.0885,30.64
104.053,30.641
104.0805,30.6355
103.954,30.57
104.032,30.674
104.044,30.73
104.0855,30.67575
104.0,30.652
104.072,30.598
103.974,30.68
104.044,30.667
104.067,30.6534
104.08833333333332,30.691666666666666
104.0,30.672
104.07475,30.6905
104.077375,30.65975
104.04933333333332,30.685
104.069,30.67533333333333
104.14,30.628
104.077,30.6692
104.028,30.65
104.072,30.638
104.113,30.712
104.058,30.626
104.146,30.633
104.046,30.716
